Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),EasyFlow Product options (product.metafields.product_options.options),Product rating count (product.metafields.reviews.rating_count),SEO Hidden (product.metafields.seo.hidden),Adhesive type (product.metafields.shopify.adhesive-type),Age group (product.metafields.shopify.age-group),Bag/Case features (product.metafields.shopify.bag-case-features),Bag/Case material (product.metafields.shopify.bag-case-material),Bag/Case storage features (product.metafields.shopify.bag-case-storage-features),Carry options (product.metafields.shopify.carry-options),Celebration type (product.metafields.shopify.celebration-type),Color (product.metafields.shopify.color-pattern),Decoration material (product.metafields.shopify.decoration-material),Envelope features (product.metafields.shopify.envelope-features),Fabric (product.metafields.shopify.fabric),Item style (product.metafields.shopify.item-style),Material (product.metafields.shopify.material),Personalization design (product.metafields.shopify.personalization-design),Shape (product.metafields.shopify.shape),Target gender (product.metafields.shopify.target-gender),Theme (product.metafields.shopify.theme),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / India,Price / India,Compare At Price / India,Status
expandable-folder-superheroes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/202.png?v=1687229451,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
expandable-folder-superheroes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/Folderinside_624b2d23-06bf-4b4c-b9a1-047499127be8.jpg?v=1687229451,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
expandable-folder-astronautgirl,Expandable Folder - Astronaut girl,"<p>These folders are perfect to organize all your kid's documents. They come with personalized slots that can be labeled subject/topic/class wise and documents can be segregated as required. <br>
Material - PVC plastic with partition slots inside<br>
1 personalised folder - 17.2 x 11.5 inch</p>",thedesignfactoryshop,Office Supplies > Filing & Organization > File Folders,"","birthday gift, birthday return gift, expandable folder, Folder, folder with partitions, kids folder, piano folder, slot folder",true,Title,Default Title,,,,,,,,"",0.0,shopify,98,deny,manual,650.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/Expandablefolder-Astronautgirl-01.jpg?v=1687229406,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
expandable-folder-astronautgirl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/174.png?v=1687229406,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
expandable-folder-astronautgirl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/Folderinside_10866045-4884-48f0-9015-8952148308b6.jpg?v=1687229406,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
expandable-folder-minniemouse,Expandable Folder - Minnie Mouse,"<p>These folders are perfect to organize all your kid's documents. They come with personalized slots that can be labeled subject/topic/class wise and documents can be segregated as required. <br>
Material - PVC plastic with partition slots inside<br>
1 personalised folder - 17.2 x 11.5 inch</p>",thedesignfactoryshop,Office Supplies > Filing & Organization > File Folders,"","birthday gift, birthday return gift, expandable folder, Folder, folder with partitions, kids folder, piano folder, slot folder",true,Title,Default Title,,,,,,,,"",0.0,shopify,96,deny,manual,650.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/Expandablefolder-Minniemouse-01.jpg?v=1687229683,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
expandable-folder-minniemouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/186.png?v=1687229683,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
expandable-folder-minniemouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/Folderinside_a2c7f6c2-942a-418e-b20f-377409b63543.jpg?v=1687229683,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
expandable-folder-pawpatrol,Expandable Folder - Paw patrol,"<p>These folders are perfect to organize all your kid's documents. They come with personalized slots that can be labeled subject/topic/class wise and documents can be segregated as required. <br>
Material - PVC plastic with partition slots inside<br>
1 personalised folder - 17.2 x 11.5 inch</p>",thedesignfactoryshop,Office Supplies > Filing & Organization > File Folders,"","birthday gift, birthday return gift, expandable folder, Folder, folder with partitions, kids folder, piano folder, slot folder",true,Title,Default Title,,,,,,,,"",0.0,shopify,99,deny,manual,650.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/Expandablefolder-Pawpatrol-01.jpg?v=1687229593,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
expandable-folder-pawpatrol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/190_793977d9-5a63-4343-af73-77468d971156.png?v=1687229593,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
expandable-folder-pawpatrol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/Folderinside_4bed4e56-2b58-4c2c-b370-8dde1ca90faf.jpg?v=1687229593,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
expandable-folder-spacepattern,Expandable Folder - Space pattern,"<p>These folders are perfect to organize all your kid's documents. They come with personalized slots that can be labeled subject/topic/class wise and documents can be segregated as required. <br>
Material - PVC plastic with partition slots inside<br>
1 personalised folder - 17.2 x 11.5 inch</p>",thedesignfactoryshop,Office Supplies > Filing & Organization > File Folders,"","birthday gift, birthday return gift, expandable folder, Folder, folder with partitions, kids folder, piano folder, slot folder",true,Title,Default Title,,,,,,,,"",0.0,shopify,100,deny,manual,650.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/Expandablefolder-Spacepattern-01.jpg?v=1687229701,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
expandable-folder-spacepattern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/178.png?v=1687229701,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
expandable-folder-spacepattern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/Folderinside_0c6e38e7-f60b-4938-9c08-faf0cd6ce636.jpg?v=1687229701,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
expandable-folder-frozen,Expandable Folder - Frozen,"<p>These folders are perfect to organize all your kid's documents. They come with personalized slots that can be labeled subject/topic/class wise and documents can be segregated as required. <br>
Material - PVC plastic with partition slots inside<br>
1 personalised folder - 17.2 x 11.5 inch</p>",thedesignfactoryshop,Office Supplies > Filing & Organization > File Folders,"","birthday gift, birthday return gift, expandable folder, Folder, folder with partitions, kids folder, piano folder, slot folder",true,Title,Default Title,,,,,,,,"",0.0,shopify,98,deny,manual,650.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/Expandablefolder-Frozen-01.jpg?v=1687229538,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
expandable-folder-frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/192.png?v=1687229538,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
expandable-folder-frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/Folderinside_f7eb58e3-84e0-4022-a1cc-5036d03e52f6.jpg?v=1687229538,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
expandable-folder-mickymouse,Expandable Folder - Micky Mouse,"<p>These folders are perfect to organize all your kid's documents. They come with personalized slots that can be labeled subject/topic/class wise and documents can be segregated as required. <br>
Material - PVC plastic with partition slots inside<br>
1 personalised folder - 17.2 x 11.5 inch</p>",thedesignfactoryshop,Office Supplies > Filing & Organization > File Folders,"","birthday gift, birthday return gift, expandable folder, Folder, folder with partitions, kids folder, piano folder, slot folder",true,Title,Default Title,,,,,,,,"",0.0,shopify,100,deny,manual,650.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/Expandablefolder-Mickymouse-01.jpg?v=1687229612,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
expandable-folder-mickymouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/188.png?v=1687229612,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
expandable-folder-mickymouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/Folderinside_babd1439-2965-4323-aa61-82706c37463f.jpg?v=1687229612,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
expandable-folder-nauticalpattern,Expandable Folder - Nautical pattern,"<p>These folders are perfect to organize all your kid's documents. They come with personalized slots that can be labeled subject/topic/class wise and documents can be segregated as required. <br>
Material - PVC plastic with partition slots inside<br>
1 personalised folder - 17.2 x 11.5 inch</p>",thedesignfactoryshop,Office Supplies > Filing & Organization > File Folders,"","birthday gift, birthday return gift, expandable folder, Folder, folder with partitions, kids folder, piano folder, slot folder",true,Title,Default Title,,,,,,,,"",0.0,shopify,100,deny,manual,650.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/Expandablefolder-Nauticalpattern-01.jpg?v=1687229653,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
expandable-folder-nauticalpattern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/184.png?v=1687229653,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
expandable-folder-nauticalpattern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/Folderinside_45ae1fb9-56d6-47c8-b827-b05f0b65aa63.jpg?v=1687229653,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
expandable-folder-astronautboy,Expandable Folder - Astronaut boy,"<p>These folders are perfect to organize all your kid's documents. They come with personalized slots that can be labeled subject/topic/class wise and documents can be segregated as required. <br>
Material - PVC plastic with partition slots inside<br>
1 personalised folder - 17.2 x 11.5 inch</p>",thedesignfactoryshop,Office Supplies > Filing & Organization > File Folders,"","birthday gift, birthday return gift, expandable folder, Folder, folder with partitions, kids folder, piano folder, slot folder",true,Title,Default Title,,,,,,,,"",0.0,shopify,98,deny,manual,650.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/Expandablefolder-Astronaut-01.jpg?v=1687229196,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
expandable-folder-astronautboy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/mockupastronautboyfolder-01.jpg?v=1687230129,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
expandable-folder-astronautboy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/Folderinside_cd1e4bd7-c194-4746-a22c-c160a467aea1.jpg?v=1687230129,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
expandable-folder-cutetiger,Expandable Folder - Cute tiger,"<p>These folders are perfect to organize all your kid's documents. They come with personalized slots that can be labeled subject/topic/class wise and documents can be segregated as required. <br>
Material - PVC plastic with partition slots inside<br>
1 personalised folder - 17.2 x 11.5 inch</p>",thedesignfactoryshop,Office Supplies > Filing & Organization > File Folders,"","birthday gift, birthday return gift, expandable folder, Folder, folder with partitions, kids folder, piano folder, slot folder",true,Title,Default Title,,,,,,,,"",0.0,shopify,99,deny,manual,650.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/Expandablefolder-Cutetiger-01.jpg?v=1687229579,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
expandable-folder-cutetiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/190.png?v=1687229579,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
expandable-folder-cutetiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/Folderinside_7996c263-2a2b-432b-b271-c637ed3ce1a4.jpg?v=1687229579,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
expandable-folder-tribalanimals,Expandable Folder - Tribal animals,"<p>These folders are perfect to organize all your kid's documents. They come with personalized slots that can be labeled subject/topic/class wise and documents can be segregated as required. <br>
Material - PVC plastic with partition slots inside<br>
1 personalised folder - 17.2 x 11.5 inch</p>",thedesignfactoryshop,Office Supplies > Filing & Organization > File Folders,"","birthday gift, birthday return gift, expandable folder, Folder, folder with partitions, kids folder, piano folder, slot folder",true,Title,Default Title,,,,,,,,"",0.0,shopify,100,deny,manual,650.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/Expandablefolder-Tribalanimals-01.jpg?v=1687229718,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
expandable-folder-tribalanimals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/198.png?v=1687229718,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
expandable-folder-tribalanimals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/Folderinside_abe8e7e3-5703-4967-a45e-3f1cc4413473.jpg?v=1687229718,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
expandable-folder-dinopattern,Expandable Folder - Dino pattern,"<p>These folders are perfect to organize all your kid's documents. They come with personalized slots that can be labeled subject/topic/class wise and documents can be segregated as required. <br>
Material - PVC plastic with partition slots inside<br>
1 personalised folder - 17.2 x 11.5 inch</p>",thedesignfactoryshop,Office Supplies > Filing & Organization > File Folders,"","birthday gift, birthday return gift, expandable folder, Folder, folder with partitions, kids folder, piano folder, slot folder",true,Title,Default Title,,,,,,,,"",0.0,shopify,100,deny,manual,650.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/Expandablefolder-Dinopattern-01.jpg?v=1687229560,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
expandable-folder-dinopattern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/194.png?v=1687229560,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
expandable-folder-dinopattern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/Folderinside_d44a1411-696c-415f-893e-859f41314747.jpg?v=1687229560,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
expandable-folder-carspattern,Expandable Folder - Cars pattern,"<p>These folders are perfect to organize all your kid's documents. They come with personalized slots that can be labeled subject/topic/class wise and documents can be segregated as required. <br>
Material - PVC plastic with partition slots inside<br>
1 personalised folder - 17.2 x 11.5 inch</p>",thedesignfactoryshop,Office Supplies > Filing & Organization > File Folders,"","birthday gift, birthday return gift, expandable folder, Folder, folder with partitions, kids folder, piano folder, slot folder",true,Title,Default Title,,,,,,,,"",0.0,shopify,98,deny,manual,650.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/Expandablefolder-Carspattern-01.jpg?v=1687229496,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
expandable-folder-carspattern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/200.png?v=1687229496,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
expandable-folder-carspattern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/Folderinside_18aa30f7-486b-4182-a572-59070bf22fa2.jpg?v=1687229496,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
expandable-folder-babysuperheroes,Expandable Folder - Baby Superheroes Pattern,"<p>These folders are perfect to organize all your kid's documents. They come with personalized slots that can be labeled subject/topic/class wise and documents can be segregated as required. <br>
Material - PVC plastic with partition slots inside<br>
1 personalised folder - 17.2 x 11.5 inch</p>",thedesignfactoryshop,Office Supplies > Filing & Organization > File Folders,"","birthday gift, birthday return gift, expandable folder, Folder, folder with partitions, kids folder, piano folder, slot folder",true,Title,Default Title,,,,,,,,"",0.0,shopify,99,deny,manual,650.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/Expandablefolder-BabySuperheoespattern-01.jpg?v=1687229476,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
expandable-folder-babysuperheroes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/210.png?v=1687229476,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
expandable-folder-babysuperheroes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/Folderinside_537b411a-bd48-4f33-b5fe-5bbf4e33e3f8.jpg?v=1687229476,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
expandable-folder,Expandable Folder - Airplane pattern,"<p>These folders are perfect to organize all your kid's documents. They come with personalized slots that can be labeled subject/topic/class wise and documents can be segregated as required. <br>
Material - PVC plastic with partition slots inside<br>
1 personalised folder - 17.2 x 11.5 inch</p>",thedesignfactoryshop,Office Supplies > Filing & Organization > File Folders,"","birthday gift, birthday return gift, expandable folder, Folder, folder with partitions, kids folder, piano folder, slot folder",true,Title,Default Title,,,,,,,,"",0.0,shopify,100,deny,manual,650.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0750/4694/5085/files/Expandablefolder-Airplanepattern-01.jpg?v=1687229137,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
expandable-folder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/176.png?v=1687229137,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
expandable-folder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0750/4694/5085/files/Folderinside.jpg?v=1687229137,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
multipurpose-pouch-unicorn,Multipurpose pouch (Curved) - Unicorn,"<p data-mce-fragment=""1"">This pouch  is made of special fabric. It is ideal for travel or can be used for stationery items. It can be used in school as a pencil pouch too.<span class=""Apple-converted-space"" data-mce-fragment=""1"">  </span>The patchwork is embroidered. It has a waterproof lining inside.<br data-mce-fragment=""1""></p>
<p data-mce-fragment=""1"">Size - 10 x 7 x 2 inches</p>
<p data-mce-fragment=""1"">Please note fabric colour might vary due to photography &amp; light effects. Thread work colours may slightly vary. </p>",thedesignfactoryshop,Luggage & Bags > Cosmetic & Toiletry Bags > Travel Organizer Bags,"","cute pouch, kids pouch, multipurpose pouch, name pouch, pouch, pouches",true,Title,Default Title,,,,,,,,"",0.0,shopify,100,deny,manual,600.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0750/4694/5085/files/Multipurposepouch-Unicorn.jpg?v=1687098936,1,"",false,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
multipurpose-pouch-tiger,Multipurpose pouch (Curved)  - Tiger,"<p data-mce-fragment=""1"">This pouch  is made of special fabric. It is ideal for travel or can be used for stationery items. It can be used in school as a pencil pouch too.<span class=""Apple-converted-space"" data-mce-fragment=""1"">  </span>The patchwork is embroidered. It has a waterproof lining inside.<br data-mce-fragment=""1""></p>
<p data-mce-fragment=""1"">Size - 10 x 7 x 2 inches</p>
<p data-mce-fragment=""1"">Please note fabric colour might vary due to photography &amp; light effects. Thread work colours may slightly vary. </p>
<p data-mce-fragment=""1"">Contains : 1 pouch</p>",thedesignfactoryshop,Luggage & Bags > Cosmetic & Toiletry Bags > Travel Organizer Bags,"","cute pouch, kids pouch, multipurpose pouch, name pouch, pouch, pouches, stationery pouch, zip pouch",true,Title,Default Title,,,,,,,,"",0.0,shopify,100,deny,manual,600.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0750/4694/5085/files/Multipurposepouch-Tiger.jpg?v=1687098708,1,"",false,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
multipurpose-pouch-princess,Multipurpose pouch (Curved)  - Princess,"<p data-mce-fragment=""1"">This pouch  is made of special fabric. It is ideal for travel or can be used for stationery items. It can be used in school as a pencil pouch too.<span class=""Apple-converted-space"" data-mce-fragment=""1"">  </span>The patchwork is embroidered. It has a waterproof lining inside.<br data-mce-fragment=""1""></p>
<p data-mce-fragment=""1"">Size - 10 x 7 x 2 inches</p>
<p data-mce-fragment=""1"">Please note fabric colour might vary due to photography &amp; light effects. Thread work colours may slightly vary. </p>",thedesignfactoryshop,Luggage & Bags > Cosmetic & Toiletry Bags,"","Bag, cute pouch, kids bag, kids pouch, multipurpose pouch, name pouch, pouch, pouches, stationery pouch, zip pouch",true,Title,Default Title,,,,,,,,"",0.0,shopify,100,deny,manual,600.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0750/4694/5085/files/Multipurposepouch-Princess.jpg?v=1687098630,1,"",false,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
multipurpose-pouch-makeup,Multipurpose pouch (Curved) - Makeup,"<p data-mce-fragment=""1"">This pouch  is made of special fabric. It is ideal for travel or can be used for stationery items. It can be used in school as a pencil pouch too.<span class=""Apple-converted-space"" data-mce-fragment=""1"">  </span>The patchwork is embroidered. It has a waterproof lining inside.<br data-mce-fragment=""1""></p>
<p data-mce-fragment=""1"">Size - 10 x 7 x 2 inches</p>
<p data-mce-fragment=""1"">Please note fabric colour might vary due to photography &amp; light effects. Thread work colours may slightly vary. </p>",thedesignfactoryshop,Luggage & Bags > Cosmetic & Toiletry Bags,"","Bag, cute pouch, kids bag, kids pouch, multipurpose pouch, name pouch, pouch, pouches, stationery pouch",true,Title,Default Title,,,,,,,,"",0.0,shopify,100,deny,manual,600.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0750/4694/5085/files/Multipurposepouch-Makeuppink.jpg?v=1687098535,1,"",false,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
multipurpose-pouch-lion,Multipurpose pouch (Curved)   - Lion,"<p data-mce-fragment=""1"">This pouch  is made of special fabric. It is ideal for travel or can be used for stationery items. It can be used in school as a pencil pouch too.<span class=""Apple-converted-space"" data-mce-fragment=""1"">  </span>The patchwork is embroidered. It has a waterproof lining inside.<br data-mce-fragment=""1""></p>
<p data-mce-fragment=""1"">Size - 10 x 7 x 2 inches</p>
<p data-mce-fragment=""1"">Please note fabric colour might vary due to photography &amp; light effects. Thread work colours may slightly vary. </p>",thedesignfactoryshop,Luggage & Bags > Cosmetic & Toiletry Bags,"","Bag, cute pouch, kids pouch, multipurpose pouch, name pouch, pouch, pouches, stationery pouch",true,Title,Default Title,,,,,,,,"",0.0,shopify,100,deny,manual,600.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0750/4694/5085/files/Multipurposepouch-Lionface.jpg?v=1687098475,1,"",false,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
